2025-08-15 09:49:07,508 | INFO | __main__:__init__:85 | AIBot initialized with models: IV Predictor, Price Predictor, Anomaly Detector
2025-08-15 10:09:29,840 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:09:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:09:39,361 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:09:39,914 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:09:39,915 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:09:39,915 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:09:39,915 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:09:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:09:49,355 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:09:50,189 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:09:50,189 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:09:50,190 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:09:50,190 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:09:50] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:09:59,355 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:09:59,935 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:09:59,935 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:09:59,936 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:09:59,936 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:09:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:10:09,356 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:10:09,955 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:10:09,955 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:10:09,955 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:10:09,955 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:10:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:10:37,359 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:10:38,450 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:10:38,450 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:10:38,450 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:10:38,451 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:10:38] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:11:37,358 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:11:38,008 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:11:38,008 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:11:38,008 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:11:38,008 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:11:38] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:12:37,362 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:12:37,833 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:12:37,833 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:12:37,833 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:12:37,835 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:12:37] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:13:22,215 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:13:22,868 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:13:22,868 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:13:22,868 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:13:37,360 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:13:37,966 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:13:37,967 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:13:37,967 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:13:37,968 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:13:37] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:14:37,365 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:14:38,640 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:14:38,640 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:14:38,640 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:14:38,640 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:14:38] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:15:37,357 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:15:37,930 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:15:37,930 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:15:37,930 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:15:37,931 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:15:37] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:16:37,357 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:16:38,460 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:16:38,460 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:16:38,460 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:16:38,460 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:16:38] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:17:37,360 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:17:38,000 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:17:38,000 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:17:38,000 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:17:38,001 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:17:38] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:18:22,879 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:18:23,359 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:18:23,359 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:18:23,359 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:18:37,369 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:18:37,931 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:18:37,931 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:18:37,931 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:18:37,932 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:18:37] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:19:37,352 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:19:37,952 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:19:37,952 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:19:37,952 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:19:37,968 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:19:37] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:20:37,365 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:20:38,513 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:20:38,513 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:20:38,513 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:20:38,514 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:20:38] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:21:37,364 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:21:38,879 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:21:38,879 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:21:38,879 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:21:38,880 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:21:38] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:24:47,334 | INFO | __main__:__init__:88 | AIBot initialized with models: IV Predictor, Price Predictor, Anomaly Detector
2025-08-15 10:24:47,335 | INFO | __main__:start:108 | Starting AIBot...
2025-08-15 10:24:47,335 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:24:47,337 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:24:47] "POST /api/start HTTP/1.1" 200 -
2025-08-15 10:24:49,755 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:24:49,755 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:24:49,755 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:24:53,346 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:24:54,413 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:24:54,414 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:24:54,414 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:24:54,414 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:24:54] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:25:00,803 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:25:01,937 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:25:01,937 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:25:01,937 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:25:01,937 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:25:01] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:25:03,351 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:25:04,476 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:25:04,476 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:25:04,477 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:25:04,477 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:25:04] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:25:13,359 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:25:14,437 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:25:14,437 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:25:14,437 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:25:14,437 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:25:14] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:25:23,356 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:25:24,230 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:25:24,230 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:25:24,230 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:25:24,231 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:25:24] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:25:33,357 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:25:34,454 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:25:34,454 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:25:34,454 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:25:34,454 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:25:34] "GET /api/status HTTP/1.1" 200 -
